Type;CurrentTime;ClientID;MessageID;NumPackets;MsgTimeQueued;MsgTimeSent;MsgTimeDelivered;MsgTransitTime;MsgSize;MsgRealSender
RCV_MSG;125.65320921883006;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;df86bcc08cfe6b80f26d356accd835e73da66d9cf4f405e921bf92a526493f41;1;120.0;125.23281799036806;125.65320921883006;0.4203912284619946;4;1
RCV_MSG;127.54001402825068;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;bc62fffc412315cc1e3a1c97b9364fcd88e013cd1ed0a8942c2f86005c495b24;1;121.0;127.38230869774732;127.54001402825068;0.15770533050336155;4;1
RCV_MSG;130.6040686682079;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;819cdd47763f831278fdfb0fff91a8d87cc0bcd49feda5e41574b49a53a8f9a7;1;122.0;130.41924673860626;130.6040686682079;0.18482192960163957;4;1
RCV_MSG;130.79690240701615;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;b38033498e8c77aa3e96b474d5f052696f2ba5c2f512ed60c298664e5675d14f;1;123.0;130.7231302405276;130.79690240701615;0.07377216648853846;4;1
RCV_MSG;131.97203470904043;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;80a94c5f0aa7c24b4c46d9eb6775970e67977e1d0b11e0d66c3b52c176a10b9e;1;124.0;131.64804765455554;131.97203470904043;0.3239870544848884;4;1
RCV_MSG;132.05455136968362;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;917a139cfbadf528e0f1d376e8e53b71be1caa817b2ffca14c1af3307a9859aa;1;125.0;131.747913593506;132.05455136968362;0.30663777617760957;4;1
RCV_MSG;132.1567914702468;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;cd44f2aa744de4968bbf4a7957b6217b67f9e2c2c56138edc9f35a68c3bffeb5;1;126.0;131.8557056040526;132.1567914702468;0.3010858661941995;4;1
RCV_MSG;132.5564337969935;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;1c42223c0b13503a201a4d626afcc0420558f3d907fba7435f99550f80d6b429;1;127.0;132.26216232292944;132.5564337969935;0.29427147406406107;4;1
RCV_MSG;132.9089153774967;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;7b60197f4b5910bd67aa35af826ebc49039bd70371d0700998c8d488727cc2d0;1;128.0;132.641945154208;132.9089153774967;0.2669702232886948;4;1
RCV_MSG;133.12658873216802;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;548dc72c5ecf26b36a3d31e5ec0707ff674754397cd48238817c183619547031;1;129.0;132.6846655820846;133.12658873216802;0.44192315008342575;4;1
RCV_MSG;133.4663699040883;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;ec3bf79a3832c8a0eabf3aae889c8dc28688148299eae9b8c8a755ab92bf0694;1;131.0;133.16883571312115;133.4663699040883;0.2975341909671556;4;1
RCV_MSG;133.72917997979317;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;6eb63804b7ad100220e5eaec302266d8874160726a77f9ae2f07b094f6b94f68;1;130.0;132.8671508082782;133.72917997979317;0.862029171514962;4;1
RCV_MSG;135.07072423990152;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;2a9dd94edc0703423b0b39e84c948c873548377be270b6133a84200b5f9f3fa8;1;132.0;134.86866022807718;135.07072423990152;0.20206401182434774;4;1
RCV_MSG;135.52432271473742;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;e2aa8dbf5c03e09c54d93c2b469e921f98f73d74d268e9b61086b589fa5b6701;1;133.0;135.41596524139473;135.52432271473742;0.10835747334269286;4;1
RCV_MSG;136.12594479682213;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;9e0c67ad8f83e31516043e63972a60094fad3bdae0918ba406cc73e07b05bdc7;1;134.0;135.76847899824577;136.12594479682213;0.3574657985763565;4;1
RCV_MSG;136.79765346245654;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;6493307bb1b01fd6c79afb339f7f45e8438c9784b4a91e8fa569fca558aef692;1;135.0;136.23586711512772;136.79765346245654;0.5617863473288196;4;1
RCV_MSG;138.20573713287962;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;faadc54af9249a22a576e8aa127468fd375eb6cff059ba27423d5625876c8228;1;136.0;137.79254435124554;138.20573713287962;0.4131927816340806;4;1
RCV_MSG;138.5350363897533;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;9298e0fa54ca51c89a5df1061ff5cab44fd7803c42a9fd039bfeb5b0b8cceba9;1;137.0;138.44541881053684;138.5350363897533;0.0896175792164513;4;1
RCV_MSG;138.89152070648157;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;f205bd156b5b89fe06ba625de0b8beea68353dc05f7412f8407b9bf4798af988;1;138.0;138.6951037371452;138.89152070648157;0.19641696933638286;4;1
RCV_MSG;139.6733370480572;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;8a6c1d397f1151904f2cb7d22bbb4cb13b5fca641c99253a0b501a8c317672f6;1;139.0;139.4406748247434;139.6733370480572;0.23266222331378117;4;1
RCV_MSG;141.07369452996477;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;dfe5af772cc8a7f291acb29a529f752b6c961b1f658273be7ef49008778c0e93;1;140.0;141.03678357985146;141.07369452996477;0.03691095011330958;4;1
RCV_MSG;141.72123435436194;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;4e75dbac69475d834da686d4bd4e2cf876086574af3f6e979cc11a5301b06dd9;1;141.0;141.44361451330568;141.72123435436194;0.27761984105626425;4;1
RCV_MSG;143.50872353188157;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;c3c112d3aaf6e147cbd9747f33633a37244437bc12dd6e2a2df317dbb31f43b6;1;142.0;143.29818964336297;143.50872353188157;0.21053388851859722;4;1
RCV_MSG;146.87092038782572;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;8e4924299ef3753bc12da28f6ac8b84d87afbe92c722022619c7aef07845c9c2;1;143.0;146.59425360535295;146.87092038782572;0.2766667824727733;4;1
RCV_MSG;147.02224603490146;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;e1ed7debcfd9600ba55f06ac7680b375548c0a89ec44371f2725662319281100;1;144.0;146.73523206724522;147.02224603490146;0.287013967656236;4;1
RCV_MSG;147.801299422541;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;8c27ebc0ef676e90a0f39fd71fe49c08fece926cefac04e1507878901bc92cb3;1;145.0;147.7157843363617;147.801299422541;0.08551508617929926;4;1
RCV_MSG;149.23357322652038;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;5e3f944e554e795a1c6a544d5e1e45fea04b171102688d79d89b0762dbd9e0c4;1;146.0;149.0169550793481;149.23357322652038;0.21661814717228367;4;1
RCV_MSG;151.5029183268846;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;21739d0d791d587607c6f0f148c80da9341cf7a3f1ca9364ba16754342fcfb0e;1;147.0;150.82485246293263;151.5029183268846;0.6780658639519856;4;1
RCV_MSG;152.41624537451884;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;159b91064db18e2f6950a6d7ec4be917a00a12d998f1e5fe58bef1c3aa7579d5;1;148.0;152.01734864560916;152.41624537451884;0.3988967289096763;4;1
RCV_MSG;152.53562109659313;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;342570d4be16ea6e53068352afb16b07b2fdf4c107c1d33d2f030ef292f4451c;1;149.0;152.39904833426854;152.53562109659313;0.13657276232459026;4;1
RCV_MSG;153.80591010586173;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;a90908312183b5964382cddbbadd5aa0c9d79691f4b0b04489fa5bcfc07189e9;1;150.0;153.68197016404642;153.80591010586173;0.12393994181530843;4;1
RCV_MSG;155.70881908143534;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;a7d162800aaa26e6ad9c74ce944fc37e57163d6fca69fa87380cc1751a25c2fb;1;151.0;155.39373504557756;155.70881908143534;0.31508403585777955;4;1
RCV_MSG;155.73904355872534;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;750292108e4dbe3d911594a917b41024364e2ae96edfd1fcb7969a2a0180f355;1;152.0;155.601829652101;155.73904355872534;0.1372139066243392;4;1
RCV_MSG;157.21183414923766;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;b41f3a4ef36c2d87066f2bd60fc6cac36d5759578956a101fa72e28381c07abc;1;153.0;157.0976057225374;157.21183414923766;0.11422842670026512;4;1
RCV_MSG;157.7718268289412;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;ae06f43f5f4e8e24c003ab198617358781ede221f528fa7a9dc0c10799c56872;1;154.0;157.52834525593755;157.7718268289412;0.24348157300363482;4;1
RCV_MSG;163.7429827734098;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;0cb283f85991f1a3d50693279d07380c592eed8a859a5c2ce13549ff9ca8d95d;1;155.0;163.42494484997403;163.7429827734098;0.3180379234357815;4;1
RCV_MSG;163.90755290835025;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;b0a16e9e26b4383f563816424b8e6e67098589fc95bd4284d6ab463c120a04b7;1;156.0;163.55225667121928;163.90755290835025;0.3552962371309718;4;1
RCV_MSG;164.92925766258355;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;4e1ba8c1563b2bd13568d8c27d33466e51755328950cadc3599eeedec0729cbb;1;157.0;164.85014559955158;164.92925766258355;0.07911206303197105;4;1
RCV_MSG;165.30844123681052;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;599180264de9765eb4d76517731a769fb2b0f57a272c6f5163a2b34d17cd72a3;1;158.0;165.0830613778558;165.30844123681052;0.22537985895471024;4;1
RCV_MSG;166.96127607300517;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;255e7a349395df7d51121108a8b5f3d8c3fc20b1b9f23f3f9593825ebc9a20dd;1;159.0;166.64438655174374;166.96127607300517;0.3168895212614302;4;1
RCV_MSG;167.1590459000101;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;e5f224eb09c4274116681c59221716dfabd1080d4c7f2e3b695bd4f56785abeb;1;160.0;166.92294581601573;167.1590459000101;0.23610008399438698;4;1
RCV_MSG;168.51846705617749;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;ad9d6f08303fe02188c894d35f198b48f6dd196e893857c41f1c8cfcc3414f13;1;161.0;168.31227075016582;168.51846705617749;0.2061963060116625;4;1
RCV_MSG;168.8056268455922;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;b7609e00dc340fce7daeae97cc03db50d436ed61841d92b987e1b6c3ba6a2821;1;162.0;168.6924151727721;168.8056268455922;0.11321167282011402;4;1
RCV_MSG;169.2899456357419;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;236869c9c5047598f17828d53b1ff3de96f7363365070d72393d15d98be8399a;1;164.0;168.96656539126673;169.2899456357419;0.32338024447517455;4;1
RCV_MSG;169.4331562155079;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;bad86d6305ac2441b0881e3991100c7716842d6f598bfbc645ababb79eb361a9;1;163.0;168.8661056241494;169.4331562155079;0.5670505913584805;4;1
RCV_MSG;170.83619098777436;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;fb3501f521fad27e26eff0d3606722455a40bbac9e79e9ce1085945fcb5532ad;1;165.0;170.46705017069957;170.83619098777436;0.3691408170747934;4;1
RCV_MSG;172.01441551595238;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;e57ddafc17b33a358b63eb725958198189c853dad0ad2a8378b401b470ded7aa;1;166.0;171.70385308566281;172.01441551595238;0.3105624302895649;4;1
RCV_MSG;173.60912346867858;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;33ef2a3b18c82286f36ef706c4071f6cbe16b8bab2fee2d1365cabbc1d7e6750;1;167.0;173.37836075373986;173.60912346867858;0.23076271493872014;4;1
RCV_MSG;174.5154110219321;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;b98a8bc622d0ad6ab57e542a42ffe2ac50656a85cbf95c4bb0af43a7896fed80;1;168.0;173.98390143929103;174.5154110219321;0.5315095826410641;4;1
RCV_MSG;174.86150731510023;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;cd733e2b3d41848ec12e4d98ad6f906cfec654a6b2787ab13f06a40449621630;1;169.0;174.65492619485653;174.86150731510023;0.20658112024369757;4;1
RCV_MSG;175.41194509264955;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;d284e090c156cada3731ea0e4f3bc74a61e21043f0fe55f7cb2c3f8a3ae14175;1;170.0;174.86724564001048;175.41194509264955;0.5446994526390654;4;1
RCV_MSG;175.74069008135018;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;760627a3f77cf9d3906778e34218c6b066c625bc03b2a158fd71c4bd9fdd1da3;1;171.0;175.53683510712932;175.74069008135018;0.20385497422086019;4;1
RCV_MSG;176.47805762537894;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;a6a56004a86991fb01afcb78e69522c2baf59df326d240fff1fd83cb9ab5fec5;1;172.0;176.23030643477085;176.47805762537894;0.24775119060808493;4;1
RCV_MSG;177.49134558895588;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;802593cc5e10ec13da4a0c86a099223c51b29c716ff7224350eff17a802b69d0;1;173.0;177.31908154389907;177.49134558895588;0.17226404505680648;4;1
RCV_MSG;177.97923667454364;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;95edb523b89adb4242d8de6985bcc27ae9d3a6f5ea081da43462b75ff775001f;1;174.0;177.8390276081497;177.97923667454364;0.14020906639393615;4;1
RCV_MSG;180.3992720790233;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;89fb6d081ec4713c728bcfdb4d2526c23bb639ed3ed1ba1df80a6f51addd64e2;1;175.0;180.01041207845796;180.3992720790233;0.3888600005653302;4;1
RCV_MSG;181.23103153914874;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;60c14bb3c6f8447b9b4f2e5f7d8870bf5983edff19349ddcc7c1a75708927ee2;1;176.0;180.5013193667952;181.23103153914874;0.729712172353544;4;1
RCV_MSG;181.24328495917052;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;3f23ac48a897e723eedf08306fd9d2e632bc238eb7bbfa1084be36d9c9aa14ea;1;177.0;181.14663509731216;181.24328495917052;0.0966498618583671;4;1
RCV_MSG;182.3435037106176;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;0cb716855c8d2af4a5b9f3093c1a553c9084d1dca0767304da40de2a84e173f8;1;178.0;182.1294483607145;182.3435037106176;0.2140553499031057;4;1
RCV_MSG;182.67422881951234;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;c30f0b497b48025a04497f5c41ee9a9411495e0b7b682b91ff7ca74e87773d64;1;179.0;182.61856654617648;182.67422881951234;0.05566227333585516;4;1
RCV_MSG;183.8517283976064;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;8130d40418a6fbc831ff9bf32784857d0c86e79a8e61853a781a89046f5472e8;1;180.0;183.40662499552906;183.8517283976064;0.44510340207733634;4;1
RCV_MSG;184.35353553005308;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;24bd0ab92b4f27d8b294b6e43287ccc3386e9da73314c0bc67f0635f814ff94e;1;181.0;184.0521569711234;184.35353553005308;0.30137855892968446;4;1
RCV_MSG;185.83131753838862;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;3411292b1085ffbe2296aa9ed11fe1178bedc04685654feeb5fdf606db57e165;1;182.0;185.26936947222035;185.83131753838862;0.5619480661682701;4;1
RCV_MSG;186.18480021488128;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;8e1a87d63cabbb4d3257268044056cd2899be13687a40e5da9e4eedde805a6f9;1;183.0;185.74539534210402;186.18480021488128;0.4394048727772599;4;1
RCV_MSG;187.59017525185928;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;0f793859c9880f0889797f5656a946bf3425b24df45bd0e39088deeee85e270b;1;184.0;186.9086078009091;187.59017525185928;0.6815674509501832;4;1
RCV_MSG;189.85768047357533;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;52bea5d4ce0ce7e7e4b60957cabcfa65ee28855982a4e27f020368bc0b583140;1;185.0;189.61983729439277;189.85768047357533;0.23784317918256193;4;1
RCV_MSG;191.5395397044909;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;918397c5544662b3b167b4008619b427130e7de5b0588bbb07dc37139a719445;1;186.0;191.35752733988184;191.5395397044909;0.1820123646090508;4;1
RCV_MSG;192.49616846778162;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;8ddc882a1ada8a79fcfe5c6048c5e4f2fb4bc06fbeabab95b9c9dc8c80d92639;1;187.0;192.0206155797425;192.49616846778162;0.4755528880391182;4;1
RCV_MSG;193.51595560016386;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;be374c3e8493e123111ef552a870ef232af4d7c62cb3b9262679bb80da8ed557;1;188.0;193.2651121015504;193.51595560016386;0.2508434986134773;4;1
RCV_MSG;193.9288849729924;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;d2d0245237252fd156191f8988eabfb309cfc59e909db0ae3dbaeae95c1ea44c;1;189.0;193.88677118945913;193.9288849729924;0.042113783533267224;4;1
RCV_MSG;195.52285376161785;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;3e24065041fa89fd30d01e15b92b18ddd656ea6d53e0234036898bea0c246648;1;190.0;195.49239717432314;195.52285376161785;0.030456587294708015;4;1
RCV_MSG;200.1830079454704;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;69dafcdda23fd2f324843d742f00bf11d58a9d74984af96b9c7b71d18f2826ee;1;191.0;199.96924239642496;200.1830079454704;0.21376554904543354;4;1
RCV_MSG;201.18589867992802;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;133a37864fa60439693f8b12e012ce3553a871ccfcadbbd13da79350b55c5400;1;192.0;200.8290201114174;201.18589867992802;0.3568785685106093;4;1
RCV_MSG;201.30835891341238;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;99745c01151022b00c22d879f762d6321dc40933a3ddf34ca47a71a36cf057f3;1;193.0;201.1903813905489;201.30835891341238;0.11797752286346963;4;1
RCV_MSG;202.93157799699227;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;955f135c0655c805a1f32348f05dea1fb66c1d1207cd0be65ce6f30a4b60c1e9;1;194.0;202.4057805750048;202.93157799699227;0.5257974219874768;4;1
RCV_MSG;204.76969560597223;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;93515a184983c0431c783e08feff02fb3a400d4edd36ff6e8e05e5dd2dfef353;1;195.0;204.28556761179607;204.76969560597223;0.4841279941761627;4;1
RCV_MSG;205.94298082727178;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;b9f2f0ea54d5522bc01c221b129fe007ec9b40741bef62d01d51e343e6b3c898;1;196.0;205.57611998640814;205.94298082727178;0.36686084086363735;4;1
RCV_MSG;206.17980993270652;a2191204fc5cb5b79bfa874e4d18089f8b9a64da9e71073bc77dd3c8a60ae3d9;e7d0e10bbca033eeb20bfbb64c0829171daeabb6bbe4be2e145d42ac2932182d;1;197.0;205.65994576730978;206.17980993270652;0.51986416539674;4;1
