Entropy0;Entropy1;Entropy2;Entropy3;Entropy4;Entropy5;Entropy6;Entropy7;Entropy8;Entropy9;Entropy10;Entropy11;Entropy12;Entropy13;Entropy14;Entropy15;Entropy16;Entropy17;Entropy18;Entropy19;Entropy20;Entropy21;Entropy22;Entropy23;Entropy24;Entropy25;Entropy26;Entropy27;Entropy28;Entropy29;Entropy30;Entropy31;Entropy32;Entropy33;Entropy34;Entropy35;Entropy36;Entropy37;Entropy38;Entropy39;Entropy40;Entropy41;Entropy42;Entropy43;Entropy44;Entropy45;Entropy46;Entropy47;Entropy48;Entropy49;Entropy50;Entropy51;Entropy52;Entropy53;Entropy54;Entropy55;Entropy56;Entropy57;Entropy58;Entropy59;Entropy60;Entropy61;Entropy62;Entropy63;Entropy64;Entropy65;Entropy66;Entropy67;Entropy68;Entropy69;Entropy70;Entropy71;Entropy72;Entropy73;Entropy74;Entropy75;Entropy76;Entropy77;Entropy78;Entropy79;Entropy80;Entropy81;Entropy82;Entropy83;Entropy84;Entropy85;Entropy86;Entropy87;Entropy88;Entropy89;Entropy90;Entropy91;Entropy92;Entropy93;Entropy94;Entropy95;Entropy96;Entropy97;Entropy98;Entropy99
13.057917133904478;13.095492787221366;13.08840069472791;13.083551305776215;13.096698228101518;13.027573707284347;13.044701822826884;13.08966857242619;13.077221632427579;13.04850803777798;13.105370353101199;13.071534992664503;13.07375180447257;13.083690361263189;13.022001699142066;13.073320520499477;13.10961555375331;13.106198163316613;13.080792110488433;13.086924885430413;13.02159900266295;13.1209643607471;13.06951864174499;13.10402277951054;13.115851531638672;13.107929035607087;13.093589877340355;13.082658155967284;13.077377415077965;13.069185070618005;13.108146951496087;13.106478608498849;13.120017001306115;12.974239852554733;13.103963069746873;13.113576911430787;13.070127321856123;13.08592616421116;13.091294879555903;13.075749699328965;13.132590827001119;13.138621752543326;13.146676898165762;13.06066483947373;13.04959299950242;13.050085672941321;13.079063141085467;13.119168138878774;13.08218866505255;13.092938637360552;13.09593369796445;13.120790684195311;13.058294158966746;13.104787399626675;13.201280889803563;13.085893165211926;13.123816869076276;13.09869378803417;13.150750691240235;13.17205312292312;13.037685305468552;13.047470045526047;13.060905269808284;13.108500494737545;13.060611154776874;13.043007684441248;13.099429622020955;13.143581820696696;13.063917092201525;13.08255794778887;13.066408205977485;13.115743819851762;13.082790390691068;13.102162101006147;13.082394828192664;13.019454639127224;13.02481213530295;13.023231245981195;12.962184722420922;12.93430748389667;12.890477351842401;12.819194694547475;12.716189298692472;12.602337428910815;12.435543697458572;12.235850321645945;11.925774062752732;11.819384460125084;11.170363066680345;10.514792327846058;9.742671389909058;8.435873660045292;7.479816705620319;6.478881066260493;4.853589546375049;3.711391004280841;2.3162768003570675;1.091916168866296;0.3167556346197613;0.007590463479328974
13.057917133904478;13.095492787221366;13.08840069472791;13.083551305776215;13.096698228101518;13.027573707284347;13.044701822826884;13.08966857242619;13.077221632427579;13.048508037778303;13.105370353101598;13.071534992665097;13.073751804475995;13.08369036126639;13.02200169914305;13.073320520514843;13.109615553774049;13.106198163329019;13.08079211051494;13.086924885456083;13.021599002688818;13.120964360919778;13.069518641829024;13.104022779889227;13.115851532205724;13.10792903647193;13.09358987872689;13.082658157088815;13.077377416721726;13.06918507209503;13.108146955645994;13.106478613548937;13.12001700861421;12.97423985622069;13.103963080829457;13.113576963805878;13.07012734247082;13.085926216150739;13.091294937179788;13.075749770025395;13.132591015794343;13.138622026286757;13.146677319964658;13.060665302336947;13.049593398122063;13.050086256292229;13.079064013039568;13.119170148435805;13.082190952671851;13.092944426454082;13.095939460500048;13.120803427673458;13.058303208878717;13.104821177765954;13.201343024358197;13.085922359134555;13.123904482797307;13.098758355402445;13.150947744997481;13.172343352734323;13.037841050519171;13.047716234894349;13.061277874817346;13.109178228449855;13.061266715918377;13.043936244667123;13.101114182363267;13.146683319462294;13.066457480066623;13.088718232414344;13.073594466597594;13.128475852916957;13.094713500821822;13.124597075646102;13.110635344107816;13.04759802111733;13.07334885090511;13.095153007442445;13.050976250551502;13.049709084219577;13.058877193329598;13.083935461122532;13.117044322589571;13.052642614193434;13.089341016648577;13.077966562712824;13.085713162896349;12.999122532542815;13.053289007527754;13.041638781457182;13.051084861598431;13.071114607855243;13.140751776305851;13.077003937479223;13.139938302166021;13.094545768900094;13.083311271905956;13.076924063971752;13.08330235827592;13.146807527663062
