Type;CurrentTime;ClientID;PacketID;PacketType;MessageID;PacketTimeQueued;PacketTimeSent;PacketTimeDelivered;TotalFragments;PrOthers;PrSenderA;PrSenderB;RealSenderLabel;Route;PoolSizes
RCV_PKT_REAL;618.8793539570087;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;660d8265a2d633e146b4a6b37698d7ad17fae59321e3988acfab0d10b6892f88;REAL;82bc60720c783c94d214aefa511a96d2e5a7dfb049a428a72549d8a9d69f2b6a;618.0;618.1976488939059;618.8793539570087;1;0.9729960326356073;0.021977560544435913;0.005026406819956813;1;[M1, M4, M8, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;619.3436172844765;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;26b230af79b015610ab5efbe86fc0c84cc33b9ab7d7371264818fe11177933fc;REAL;1e1665329afcc217e1cc52db0d5b4c1f00f225b53ae44224458660c0d732948e;619.0;619.1432056934798;619.3436172844765;1;0.9838006085580369;0.012468567142220114;0.003730824299743556;1;[M1, M5, M8, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;620.5000361577656;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;cbe30ed14516ba35778adde79415ca925281c92d9f4fbd538cbb28e845d5987a;REAL;ec2703536b33fbd3db3422b7a732e1f547c6aebacd543986edf815426a4ac06e;620.0;620.2066801675954;620.5000361577656;1;0.9895208553895262;0.010468918117383649;1.0226493090209267e-05;1;[M1, M4, M7, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;621.4652579829209;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;d0f321eaafdaf961b81c16eac5e0ccbfd483b8817f2add90383ca967e9ebadda;REAL;9bf91bab664f984f09be791d5492b6319aaba90bb5105e05174176aa9174570d;621.0;621.2037689946619;621.4652579829209;1;0.980023105823044;0.01963289950827622;0.00034399466868032506;1;[M2, M3, M6, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;622.9610673589398;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;8b9ae540d67e93eb9b95f817067eb42db1d6320a9083f646e090655be08afce5;REAL;0d7ad41d02ae9a61037ee044efc3aeefc753ce9105fab60cf0586d403a5a5647;622.0;622.2694824779599;622.9610673589398;1;0.9899251214026358;0.008297038357566408;0.0017778402397978141;1;[M1, M3, M8, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;623.3094950934596;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;9a6e160495fb4f2b057f4a0b27296be7fd7cd0ccb48644ae544d0179115c16f7;REAL;ca3ddb8ca34cd54e70ebaa396d1ef6b0a2f438adb07e07e6803d694462f4b9fb;623.0;623.0629716114603;623.3094950934596;1;0.9788013811075709;0.016043805597961494;0.005154813294467742;1;[M1, M4, M8, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;624.4212601407353;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;3ea5283cfc04c78a5200cd9b3af6de118e82d8af8c475cb2aa945b63caf62456;REAL;1a645f3b4c3f8df1d0c6efa01a29d4ba3c655570d1acddf802b9a19670682961;624.0;624.2589744952193;624.4212601407353;1;0.9904092692842006;0.00941724058871387;0.0001734901270849959;1;[M1, M4, M7, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;625.583983416314;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;8d8477559d41c4046cab5794d9f5c76dde82e1c94800398d576a338219f80035;REAL;1515e67dec308e67b4d851aff9b4361b2a233e382598bd3b095b16d4cbe5c372;625.0;625.266421245516;625.583983416314;1;0.9814965095531888;0.015123008328695385;0.0033804821181155427;1;[M2, M3, M8, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;626.0808720467625;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;354606345be9deee93491deec1e06acedb0791d03f2bc0014c1036474a1d5cd6;REAL;ed5e4adbdd039dfaa251cf9a4158e7012a1a332ac3decb04beda9300cabf37d1;626.0;626.0407959383117;626.0808720467625;1;0.9803639716126681;0.014742911721327136;0.004893116666004852;1;[M2, M3, M8, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;627.2454110571737;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;933d3579b7784a97fa82fb0a7a83391cf34282fefaa3a8ed1e76b52ff2f2aef3;REAL;f841e48f9e713095647596b42011e51cb8ec2f376c0f3d5179245f5438dde9fd;627.0;627.0605450203016;627.2454110571737;1;0.9833704495497056;0.016628499155268973;1.0512950254112307e-06;1;[M0, M3, M8, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
